poly_id,elevation_zone,mean,std,year
392,1500,0.07707779861879378,0.00775233773608273,2025
393,1500,0.07400077571420015,0.004915550825037161,2025
394,2000,0.2286415057976302,0.006363149248834973,2025
395,2500,0.189111024294808,0.012339304803303452,2025
396,2500,0.24430558299855465,0.01600540423098495,2025
397,1500,0.06989251129629898,0.0022029783366222266,2025
398,2000,0.21756086187095633,0.008782072944297505,2025
399,2000,0.20033284103647198,0.005614318079088695,2025
400,2500,0.18728833811850887,0.008117396619113766,2025
401,2000,0.20948733891953952,0.0036274151788211056,2025
402,2500,0.2222908552208118,0.007388324057162259,2025
403,2500,0.21078527138626574,0.01684063199672372,2025
404,2000,0.24861711549097446,0.015911133352288102,2025
405,2000,0.09884944513775493,0.007368528768523338,2025
406,2000,0.15546810974024933,0.009187978159824348,2025
407,2500,0.2511636845612816,0.023838178726604497,2025
408,2500,0.20675099087364493,0.010050984085833286,2025
409,2000,0.2273269263787959,0.007876861489451051,2025
410,2000,0.21952927203792727,0.008772441449488636,2025
411,2000,0.25012978838466027,0.010770684478392181,2025
412,2500,0.20993851473798128,0.0059727706272374,2025
413,2500,0.20619318305375717,0.0123750778203526,2025
414,2000,0.2597570915703477,0.011701839492460514,2025
415,2000,0.24063052726911385,0.006278160111989506,2025
416,2000,0.20760744815778567,0.009454969288819937,2025
417,2000,0.21710062921347534,0.004924343208049456,2025
418,2000,0.1682110670404962,0.01272847854783707,2025
419,2000,0.20123928314993822,0.00687098320668623,2025
420,2000,0.19233567309106625,0.017915352179494946,2025
421,2500,0.2099920066938498,0.006805582465211295,2025
422,2500,0.21450937039640705,0.012903903616984272,2025
423,2000,0.11470839718763783,0.003081990563010542,2025
424,2000,0.22119303345275565,0.006160907799425862,2025
425,2000,0.13429237007704278,0.002576509122261809,2025
426,2500,0.19434975710432617,0.0032853460710944595,2025
427,2000,0.12380805946058546,0.007335531444353701,2025
428,2000,0.18668947273121575,0.010218472683286385,2025
429,2000,0.12037646075514287,0.004125953961069256,2025
430,2000,0.19233530832329238,0.012942522921981793,2025
431,2000,0.10643063007094394,0.0028704992672294147,2025
432,2000,0.2308537965942222,0.041904582515277594,2025
433,2000,0.2393043692768847,0.018172796263435768,2025
434,2000,0.1175549480740414,0.0025806511931142423,2025
435,2000,0.11227316226539318,0.0010086208626628357,2025
436,2500,0.21437606373974763,0.021395069245804272,2025
437,1500,0.1290095607359901,0.014002150058307274,2025
438,1500,0.11420678735865852,0.006322046725565397,2025
439,1500,0.15645737215955374,0.0029673089825467984,2025
440,1500,0.11827906849597716,0.0033857452894591814,2025
441,1500,0.152492723431385,0.004840417246323591,2025
442,1500,0.15810771127956144,0.00946634814843674,2025
443,1500,0.11364068255090909,0.003042427054323436,2025
444,1500,0.11371521360528339,0.004586397410443674,2025
445,1500,0.12404928859159989,0.01115254582452718,2025
446,2000,0.11199202262848854,0.001968626782946889,2025
